dose_grams,setting,grind,brew_mass_grams,total_dissolved_solids_percent,extraction_percent,ph,brew temperature,score,temp,flavor,acidity,body,tea_floral,fruit,citrus,green_veg,paper_wood,burnt,cereal,nutty,dark_chocolate,caramel,bitter,astringent,roasted,sour,thick_viscous,sweet,rubber
119.0,4LG,3,2919.6,0.97,23.79842,5.04,80.2,7,3,0.1,0.1,0.4,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
215.3,12LG,5,2794.7,1.32,17.13425,5.02,79.7,7,2,0.3,0.3,0.1,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
176.1,12LG,3,2860.5,1.28,20.791822,5.03,80.3,7,3,0.4,0.4,0.1,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
150.0,13SM,4,2897.7,1.22,23.56796,5.03,77.9,4,1,0.4,0.1,0.4,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False
252.7,5LG,5,2747.2,1.52,16.524511,5.04,80.3,8,4,0.4,0.4,0.3,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
207.6,5LG,3,2793.7,1.49,20.051123,5.06,80.2,6,2,0.4,0.4,0.4,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
176.1,4LG,3,2790.4,1.38,21.866848,5.0,78.0,2,2,0.1,0.1,0.4,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False
176.1,6LG,5,2862.8,1.0,16.256672,5.06,83.3,2,5,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
145.0,6LG,3,2878.0,1.05,20.84069,5.09,83.3,9,4,0.4,0.3,0.5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
121.1,14SM,3,2922.0,0.96,23.163666,5.06,81.8,7,2,0.0,0.0,0.3,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
215.3,5SM,5,2814.9,1.28,16.735123,5.03,82.1,7,4,0.3,0.3,0.4,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
176.1,12LG,3,2818.0,1.3,20.802954,5.12,82.7,6,4,0.3,0.4,0.3,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
149.0,4LG,3,2749.5,1.23,22.697214,5.03,81.9,7,4,0.1,0.1,0.4,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
252.7,5LG,5,2801.5,1.59,17.627167,4.97,80.2,8,4,0.3,0.3,0.5,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
207.6,5LG,3,2788.0,1.49,20.010212,5.0,82.0,8,4,0.4,0.3,0.3,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False
176.1,4LG,3,2831.8,1.47,23.638535,4.99,81.6,4,5,0.0,0.1,0.4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
176.1,2SM,5,2790.5,1.02,16.163033,5.05,86.4,8,4,0.1,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
140.3,3LG,3,2843.9,1.02,20.675539,5.04,86.7,9,4,0.1,0.3,0.4,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
120.0,4LG,3,2859.1,1.01,24.06409,5.06,82.6,4,1,0.0,0.0,0.0,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
215.3,5SM,5,2795.9,1.33,17.271467,5.04,84.9,9,3,0.3,0.4,0.3,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False
176.1,1SM,3,2790.8,1.31,20.760635,4.98,84.7,9,5,0.3,0.3,0.3,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
150.0,14SM,3,2799.6,1.28,23.88992,5.07,84.2,2,4,0.5,0.5,0.5,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False
265.0,6LG,5,2716.4,1.6,16.400906,5.01,85.7,3,5,0.0,0.0,0.5,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
207.6,4SM,4,2760.8,1.5,19.947977,5.03,84.3,7,3,0.3,0.4,0.3,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
176.1,4LG,3,2796.5,1.5,23.820272,5.06,84.2,7,2,0.4,0.5,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
176.1,1SM,5,2873.1,1.03,16.804617,4.97,80.7,6,4,0.1,0.1,0.3,True,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False
145.0,6LG,3,2958.2,1.01,20.605392,5.06,81.1,6,3,0.3,0.4,0.3,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False
119.0,4LG,3,2932.6,0.99,24.39726,5.07,79.3,8,3,0.3,0.3,0.1,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
215.3,12LG,5,2850.7,1.3,17.212772,5.07,80.1,8,4,0.3,0.3,0.3,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False
176.1,12LG,3,2801.6,1.29,20.522795,4.99,79.1,5,3,0.3,0.3,0.3,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False
150.0,13SM,4,2842.2,1.34,25.39032,5.07,78.2,7,3,0.1,0.1,0.3,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
252.7,5LG,5,2798.9,1.5,16.61397,5.08,78.0,8,3,0.3,0.3,0.3,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
207.6,5LG,3,2786.7,1.46,19.598179,5.09,80.4,7,3,0.3,0.3,0.3,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False
176.1,4LG,3,2790.7,1.46,23.136978,4.98,79.4,3,3,0.4,0.4,0.3,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
176.1,6LG,5,2853.3,1.01,16.364754,5.12,83.2,7,4,0.1,0.3,0.3,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
145.0,6LG,3,2867.1,1.05,20.761759,5.15,83.7,6,3,0.1,0.3,0.3,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
121.1,14SM,3,2926.0,0.95,22.953756,5.07,82.6,5,4,0.1,0.1,0.3,True,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False
215.3,5SM,5,2821.2,1.3,17.034649,5.08,79.9,7,3,0.3,0.3,0.1,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False
176.1,12LG,3,2821.9,1.33,21.312475,5.12,78.6,7,3,0.3,0.1,0.3,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False
149.0,4LG,3,2861.7,1.27,24.39167,5.06,80.1,6,3,0.3,0.3,0.3,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
252.7,5LG,5,2778.1,1.6,17.589869,4.96,81.4,3,3,0.4,0.4,0.3,True,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
207.6,5LG,3,2779.2,1.49,19.947052,5.04,82.1,6,3,0.4,0.4,0.3,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
176.1,4LG,3,2830.5,1.47,23.627684,5.01,80.0,7,3,0.3,0.3,0.3,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False
176.1,2SM,5,2819.1,1.02,16.328688,4.97,85.8,4,4,0.1,0.1,0.3,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False
140.3,3LG,3,2814.3,1.0,20.059158,5.08,85.0,7,4,0.1,0.3,0.4,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
120.0,4LG,3,2842.7,1.01,23.926058,5.13,79.6,7,3,0.3,0.3,0.3,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False
215.3,5SM,5,2846.7,1.28,16.924181,5.08,80.3,7,3,0.3,0.4,0.3,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
176.1,1SM,3,2807.4,1.34,21.362385,4.99,85.2,7,4,0.3,0.3,0.3,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
150.0,14SM,3,2834.6,1.24,23.432693,5.1,83.8,3,3,0.4,0.3,0.3,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,True
265.0,6LG,5,2697.0,1.59,16.182,4.99,85.4,8,3,0.3,0.3,0.3,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
207.6,4SM,4,2755.5,1.58,20.97153,5.09,84.3,3,3,0.4,0.4,0.3,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True
176.1,4LG,3,2817.8,2.29,36.6426,5.05,84.0,5,4,0.1,0.1,0.1,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False
176.1,1SM,5,2873.1,1.03,16.804617,4.97,80.7,7,3,0.3,0.3,0.4,False,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False
145.0,6LG,3,2958.2,1.01,20.605392,5.06,81.1,6,3,0.3,0.3,0.4,False,True,False,False,True,True,True,True,False,False,True,True,True,True,False,False,False
119.0,4LG,3,2932.6,0.99,24.39726,5.07,79.3,8,3,0.3,0.3,0.3,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False
215.3,12LG,5,2850.7,1.3,17.212772,5.07,80.1,8,3,0.1,0.3,0.3,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
176.1,12LG,3,2801.6,1.29,20.522795,4.99,79.1,6,3,0.3,0.4,0.4,True,True,False,False,False,True,False,True,False,False,True,True,True,True,True,False,False
150.0,13SM,4,2842.2,1.34,25.39032,5.07,78.2,7,3,0.3,0.3,0.4,False,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False
252.7,5LG,5,2747.2,1.52,16.524511,5.04,80.3,7,3,0.3,0.4,0.3,True,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True
207.6,5LG,3,2793.7,1.49,20.051123,5.06,80.2,7,3,0.3,0.3,0.3,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False
176.1,4LG,3,2790.7,1.46,23.136978,4.98,79.4,7,3,0.3,0.3,0.3,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,False,False
176.1,6LG,5,2862.8,1.0,16.256672,5.06,83.3,6,3,0.4,0.4,0.4,False,False,False,False,True,True,True,False,True,False,False,True,True,True,False,False,False
145.0,6LG,3,2878.0,1.05,20.84069,5.09,83.3,8,3,0.3,0.3,0.3,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False
121.1,14SM,3,2926.0,0.95,22.953756,5.07,82.6,8,3,0.3,0.3,0.3,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False
215.3,5SM,5,2821.2,1.3,17.034649,5.08,79.9,5,3,0.3,0.3,0.4,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,False
176.1,12LG,3,2818.0,1.3,20.802954,5.12,82.7,8,3,0.3,0.3,0.3,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False
149.0,4LG,3,2861.7,1.27,24.39167,5.06,80.1,6,3,0.3,0.3,0.3,False,True,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False
252.7,5LG,5,2778.1,1.6,17.589869,4.96,81.4,5,3,0.3,0.4,0.3,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,False
207.6,5LG,3,2779.2,1.49,19.947052,5.04,82.1,7,3,0.3,0.3,0.3,False,False,True,True,True,False,True,False,False,True,True,False,True,True,False,False,False
176.1,4LG,3,2830.5,1.47,23.627684,5.01,80.0,5,3,0.3,0.4,0.3,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False,False,False
176.1,2SM,5,2819.1,1.02,16.328688,4.97,85.8,7,3,0.3,0.3,0.3,False,False,False,False,True,False,True,True,True,True,True,False,True,False,False,False,False
140.3,3LG,3,2814.3,1.0,20.059158,5.08,85.0,7,3,0.3,0.3,0.3,True,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
120.0,4LG,3,2842.7,1.01,23.926058,5.13,79.6,7,3,0.3,0.3,0.3,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False
215.3,5SM,5,2795.9,1.33,17.271467,5.04,84.9,7,3,0.4,0.4,0.3,False,False,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False
176.1,1SM,3,2807.4,1.34,21.362385,4.99,85.2,4,3,0.4,0.3,0.4,False,False,True,True,True,False,False,True,False,False,True,True,True,True,False,False,False
150.0,14SM,3,2834.6,1.24,23.432693,5.1,83.8,6,3,0.3,0.4,0.3,True,True,False,True,True,False,False,True,False,False,True,True,True,False,False,False,False
265.0,6LG,5,2697.0,1.59,16.182,4.99,85.4,4,3,0.3,0.4,0.4,False,False,True,False,True,True,False,True,False,False,True,False,True,True,True,False,True
207.6,4SM,4,2760.8,1.5,19.947977,5.03,84.3,4,3,0.3,0.5,0.4,False,False,False,True,True,True,False,True,False,False,True,True,True,True,True,False,False
176.1,4LG,3,2796.5,1.5,23.820272,5.06,84.2,5,3,0.3,0.4,0.5,True,True,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False
176.1,1SM,5,2810.9,1.06,16.91967,5.01,81.1,7,3,0.3,0.3,0.3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
145.0,6LG,3,2869.0,1.04,20.577656,5.06,81.6,4,5,0.1,0.1,0.3,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
119.0,4LG,3,2919.6,0.97,23.79842,5.04,80.2,6,3,0.3,0.4,0.3,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
215.3,12LG,5,2794.7,1.32,17.13425,5.02,79.7,8,3,0.4,0.3,0.3,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False
176.1,12LG,3,2860.5,1.28,20.791822,5.03,80.3,2,3,0.3,0.4,0.3,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
150.0,13SM,4,2897.7,1.22,23.56796,5.03,77.9,7,3,0.3,0.3,0.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
252.7,5LG,5,2786.9,1.51,16.653023,5.08,80.2,3,3,0.1,0.5,0.3,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
207.6,5LG,3,2750.3,1.46,19.342186,5.1,79.8,3,3,0.1,0.5,0.3,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
176.1,4LG,3,2790.4,1.38,21.866848,5.0,78.0,6,3,0.4,0.4,0.3,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
176.1,6LG,5,2868.5,1.02,16.61482,5.08,83.3,3,4,0.0,0.1,0.3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
145.0,6LG,3,2887.2,1.02,20.30996,5.15,83.2,8,4,0.3,0.3,0.3,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
121.1,14SM,3,2922.0,0.96,23.163666,5.06,81.8,3,3,0.4,0.1,0.3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
215.3,5SM,5,2814.9,1.28,16.735123,5.03,82.1,3,3,0.1,0.4,0.3,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
176.1,12LG,3,2818.6,1.32,21.127495,5.09,81.9,4,4,0.4,0.4,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
149.0,4LG,3,2749.5,1.23,22.697214,5.03,81.9,5,5,0.4,0.3,0.3,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
252.7,5LG,5,2801.5,1.59,17.627167,4.97,80.2,2,2,0.1,0.5,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
207.6,5LG,3,2788.0,1.49,20.010212,5.0,82.0,6,4,0.1,0.3,0.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
176.1,4LG,3,2831.8,1.47,23.638535,4.99,81.6,3,4,0.4,0.3,0.3,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
176.1,2SM,5,2790.5,1.02,16.163033,5.05,86.4,3,5,0.1,0.1,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
140.3,3LG,3,2843.9,1.02,20.675539,5.04,86.7,6,5,0.3,0.3,0.3,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
120.0,4LG,3,2859.1,1.01,24.06409,5.06,82.6,4,5,0.3,0.4,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
215.3,5SM,5,2766.6,1.35,17.34747,5.04,85.3,4,4,0.0,0.4,0.3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
176.1,1SM,3,2790.8,1.31,20.760635,4.98,84.7,4,5,0.1,0.4,0.1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
150.0,14SM,3,2799.6,1.28,23.88992,5.07,84.2,2,5,0.0,0.0,0.1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
265.0,6LG,5,2716.4,1.6,16.400906,5.01,85.7,6,3,0.3,0.3,0.3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
207.6,4SM,4,2753.7,1.51,20.029322,5.04,84.2,8,3,0.3,0.3,0.3,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
176.1,4LG,3,2798.3,1.51,23.994509,5.06,83.7,3,3,0.4,0.4,0.3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
176.1,1SM,5,2810.9,1.06,16.91967,5.01,81.1,7,3,0.0,0.3,0.1,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
145.0,6LG,3,2869.0,1.04,20.577656,5.06,81.6,8,3,0.3,0.4,0.3,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
119.0,4LG,3,2919.6,0.97,23.79842,5.04,80.2,6,3,0.0,0.3,0.3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
215.3,12LG,5,2794.7,1.32,17.13425,5.02,79.7,4,2,0.4,0.5,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
176.1,12LG,3,2860.5,1.28,20.791822,5.03,80.3,2,3,0.0,0.1,0.0,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
150.0,13SM,4,2897.7,1.22,23.56796,5.03,77.9,7,3,0.1,0.4,0.4,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True
252.7,5LG,5,2786.9,1.51,16.653023,5.08,80.2,3,2,0.4,0.5,0.1,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False
207.6,5LG,3,2750.3,1.46,19.342186,5.1,79.8,9,3,0.3,0.4,0.3,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
176.1,4LG,3,2790.4,1.38,21.866848,5.0,78.0,7,2,0.1,0.5,0.1,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
176.1,6LG,5,2868.5,1.02,16.61482,5.08,83.3,8,3,0.3,0.3,0.1,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
145.0,6LG,3,2887.2,1.02,20.30996,5.15,83.2,8,3,0.3,0.3,0.3,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False
121.1,14SM,3,2922.0,0.96,23.163666,5.06,81.8,8,3,0.1,0.3,0.3,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
215.3,5SM,5,2814.9,1.28,16.735123,5.03,82.1,7,3,0.3,0.4,0.3,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
176.1,12LG,3,2818.6,1.32,21.127495,5.09,81.9,7,4,0.0,0.3,0.3,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False
149.0,4LG,3,2749.5,1.23,22.697214,5.03,81.9,2,2,0.5,0.4,0.3,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
252.7,5LG,5,2801.5,1.59,17.627167,4.97,80.2,7,3,0.3,0.4,0.3,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
207.6,5LG,3,2788.0,1.49,20.010212,5.0,82.0,7,3,0.3,0.5,0.3,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
176.1,4LG,3,2831.8,1.47,23.638535,4.99,81.6,3,3,0.3,0.5,0.1,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
176.1,2SM,5,2790.5,1.02,16.163033,5.05,86.4,1,4,0.0,0.0,0.0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
140.3,3LG,3,2843.9,1.02,20.675539,5.04,86.7,7,4,0.1,0.3,0.3,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
120.0,4LG,3,2859.1,1.01,24.06409,5.06,82.6,6,2,0.3,0.3,0.3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
215.3,5SM,5,2766.6,1.35,17.34747,5.04,85.3,7,3,0.4,0.5,0.3,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
176.1,1SM,3,2790.8,1.31,20.760635,4.98,84.7,7,3,0.0,0.3,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150.0,14SM,3,2799.6,1.28,23.88992,5.07,84.2,9,3,0.3,0.3,0.4,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
265.0,6LG,5,2716.4,1.6,16.400906,5.01,85.7,7,3,0.3,0.5,0.3,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False
207.6,4SM,4,2753.7,1.51,20.029322,5.04,84.2,8,4,0.4,0.4,0.3,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False
176.1,4LG,3,2798.3,1.51,23.994509,5.06,83.7,8,3,0.3,0.4,0.3,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False
176.1,1SM,5,2810.9,1.06,16.91967,5.01,81.1,3,5,0.0,0.4,0.1,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
145.0,6LG,3,2869.0,1.04,20.577656,5.06,81.6,6,4,0.0,0.3,0.3,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
119.0,4LG,3,2919.6,0.97,23.79842,5.04,80.2,5,3,0.0,0.4,0.1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
215.3,12LG,5,2794.7,1.32,17.13425,5.02,79.7,3,3,0.3,0.4,0.3,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True
176.1,12LG,3,2860.5,1.28,20.791822,5.03,80.3,4,4,0.3,0.4,0.3,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False
150.0,13SM,4,2897.7,1.22,23.56796,5.03,77.9,5,3,0.1,0.4,0.3,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
252.7,5LG,5,2790.5,1.48,16.343252,5.01,77.9,4,3,0.1,0.5,0.1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
207.6,5LG,3,2777.0,1.47,19.663729,5.1,77.8,6,3,0.1,0.3,0.3,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
176.1,4LG,3,2790.4,1.38,21.866848,5.0,78.0,4,3,0.1,0.4,0.3,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
176.1,6LG,5,2863.9,0.99,16.10029,5.07,80.2,3,3,0.0,0.3,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
145.0,6LG,3,2872.8,1.04,20.60491,5.08,79.7,2,4,0.0,0.3,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
121.1,14SM,3,2922.0,0.96,23.163666,5.06,81.8,4,4,0.0,0.3,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
215.3,5SM,5,2814.9,1.28,16.735123,5.03,82.1,4,4,0.1,0.3,0.1,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
176.1,12LG,3,2826.4,1.27,20.383465,5.08,79.6,6,4,0.1,0.3,0.1,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
149.0,4LG,3,2749.5,1.23,22.697214,5.03,81.9,8,4,0.3,0.3,0.3,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False
252.7,5LG,5,2801.5,1.59,17.627167,4.97,80.2,3,3,0.3,0.5,0.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
207.6,5LG,3,2788.0,1.49,20.010212,5.0,82.0,3,4,0.1,0.5,0.3,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
176.1,4LG,3,2831.8,1.47,23.638535,4.99,81.6,3,4,0.1,0.4,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
176.1,2SM,5,2790.5,1.02,16.163033,5.05,86.4,3,4,0.0,0.4,0.3,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
140.3,3LG,3,2843.9,1.02,20.675539,5.04,86.7,7,4,0.3,0.1,0.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
120.0,4LG,3,2859.1,1.01,24.06409,5.06,82.6,3,4,0.0,0.3,0.1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
215.3,5SM,5,2792.9,1.33,17.252935,5.06,81.8,4,3,0.1,0.3,0.1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
176.1,1SM,3,2790.8,1.31,20.760635,4.98,84.7,2,4,0.3,0.3,0.3,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
150.0,14SM,3,2799.6,1.28,23.88992,5.07,84.2,5,4,0.1,0.3,0.3,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False
265.0,6LG,5,2716.4,1.6,16.400906,5.01,85.7,4,4,0.1,0.4,0.3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
207.6,4SM,4,2762.3,1.49,19.825756,5.05,81.9,4,3,0.3,0.4,0.1,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
176.1,4LG,3,2769.4,1.43,22.488598,5.04,77.6,5,2,0.1,0.4,0.1,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False
176.1,1SM,5,2810.9,1.06,16.91967,5.01,81.1,7,3,0.3,0.3,0.3,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True
145.0,6LG,3,2869.0,1.04,20.577656,5.06,81.6,3,4,0.0,0.1,0.1,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
119.0,4LG,3,2919.6,0.97,23.79842,5.04,80.2,6,3,0.1,0.3,0.1,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True
215.3,12LG,5,2794.7,1.32,17.13425,5.02,79.7,6,4,0.3,0.3,0.3,False,False,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False
176.1,12LG,3,2860.5,1.28,20.791822,5.03,80.3,6,3,0.3,0.4,0.3,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True
150.0,13SM,4,2897.7,1.22,23.56796,5.03,77.9,7,4,0.3,0.4,0.3,True,False,False,False,True,False,True,True,True,True,False,False,True,False,True,False,False
252.7,5LG,5,2786.9,1.51,16.653023,5.08,80.2,7,4,0.3,0.4,0.1,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True
207.6,5LG,3,2750.3,1.46,19.342186,5.1,79.8,6,4,0.3,0.4,0.1,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
176.1,4LG,3,2790.4,1.38,21.866848,5.0,78.0,7,4,0.3,0.3,0.1,False,False,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False
